-0.134775,-0.274285,0.771545
-0.137793,-0.163776,0.790848
-0.084324,-0.056164,0.807175
-0.118701,-0.181945,0.799194
-0.167223,-0.166412,0.773712
-0.152586,-0.181710,0.745651
-0.188153,-0.173304,0.733459
-0.091293,-0.142016,0.771057
-0.105186,-0.245947,0.759216
-0.135849,-0.257248,0.824829
-0.100402,-0.116403,0.860687
-0.122050,-0.225209,0.858246
-0.093594,-0.181195,0.848679
-0.098298,-0.115272,0.910019
-0.072188,-0.245105,0.838577
-0.128140,-0.156437,0.880829
-0.091015,-0.081959,0.860977
-0.123987,-0.269275,0.828918
-0.145340,-0.209432,0.860229
-0.130558,-0.064036,0.817688
-0.138112,-0.195939,0.839264
-0.125854,-0.166097,0.783035
-0.122197,-0.241644,0.810928
-0.158182,-0.212829,0.769531
-0.177746,-0.130461,0.769226
-0.155117,-0.210764,0.786728
-0.242125,-0.148493,0.729233
-0.176517,-0.114444,0.738434
-0.165089,-0.229331,0.732559
-0.113633,-0.137010,0.753250
-0.124978,-0.101001,0.801025
-0.105527,-0.174605,0.818878
-0.085722,-0.110169,0.805267
-0.124796,-0.092980,0.826920
-0.149871,-0.171222,0.781921
-0.190606,-0.132052,0.796219
-0.148888,-0.053327,0.786835
-0.165630,-0.240173,0.807587
-0.155762,-0.154637,0.747986
-0.154879,-0.241129,0.796417
-0.124012,-0.210870,0.779510
-0.104080,-0.142985,0.773193
-0.125026,-0.208663,0.806854
-0.109254,-0.176593,0.778564
-0.091738,-0.119539,0.820129
-0.112513,-0.226729,0.844482
-0.103642,-0.150260,0.783646
-0.070524,-0.132918,0.814621
-0.093550,-0.212417,0.919312
-0.102132,-0.206201,0.866379
-0.094377,-0.119672,0.858002
-0.070563,-0.239683,0.901779
-0.096004,-0.193371,0.843750
-0.141906,-0.081982,0.802917
-0.164210,-0.187760,0.795502
-0.149116,-0.143522,0.752380
-0.120570,-0.087441,0.776047
-0.109918,-0.225068,0.824112
-0.156657,-0.175654,0.795288
-0.148590,-0.214020,0.805222
-0.123692,-0.152440,0.775650
-0.131491,-0.151841,0.766968
-0.153708,-0.218972,0.821991
-0.127232,-0.194575,0.807800
-0.161206,-0.154565,0.769623
-0.173410,-0.239369,0.797546
-0.151234,-0.143799,0.828537
-0.131739,-0.122244,0.760391
-0.139342,-0.232474,0.810455
-0.133398,-0.201731,0.799362
-0.115808,-0.114883,0.751862
-0.146045,-0.200405,0.786072
-0.110747,-0.149455,0.854156
-0.105793,-0.095426,0.779221
-0.135014,-0.225737,0.778595
-0.107183,-0.154745,0.819656
-0.098739,-0.215529,0.792862
-0.113712,-0.193558,0.798996
-0.140511,-0.127871,0.798569
-0.089739,-0.220825,0.743744
-0.126025,-0.186075,0.802597
-0.115273,-0.126039,0.772675
-0.113945,-0.221414,0.759430
-0.127331,-0.192206,0.765259
-0.108104,-0.125941,0.804794
-0.160994,-0.213477,0.775513
-0.168330,-0.204922,0.813263
-0.175364,-0.059878,0.772491
-0.125832,-0.206835,0.741852
-0.144824,-0.210694,0.782257
-0.057895,-0.097813,0.783936
-0.108971,-0.192538,0.797058
-0.159559,-0.108663,0.788422
-0.130149,-0.199303,0.814102
-0.220786,-0.206285,0.756546
-0.155864,-0.161223,0.805145
-0.148246,-0.202303,0.793076
-0.117131,-0.181538,0.740906
-0.127823,-0.222177,0.765808
-0.127044,-0.162804,0.792938
-0.066512,-0.134863,0.785400
-0.120597,-0.084587,0.832718
-0.142850,-0.192440,0.803940
-0.166672,-0.214157,0.757492
-0.093506,-0.106135,0.825043
-0.119611,-0.217857,0.809952
-0.134751,-0.131497,0.758240
-0.138767,-0.101894,0.780594
-0.183921,-0.195131,0.780182
-0.163248,-0.263419,0.824005
-0.109578,-0.329646,0.855591
-0.156956,-0.312923,0.847061
-0.137038,-0.090768,0.791138
-0.114061,-0.392170,0.829834
-0.099732,-0.190177,0.813675
-0.090978,-0.115256,0.787201
-0.099543,-0.229014,0.840958
-0.147590,-0.200660,0.816925
-0.115042,-0.132653,0.827988
-0.108115,-0.202639,0.860474
-0.127880,-0.191224,0.850861
-0.138457,-0.112821,0.827087
-0.172670,-0.198263,0.789581
-0.128884,-0.160179,0.773376
-0.135672,-0.239045,0.812500
-0.152421,-0.199682,0.864777
-0.177254,-0.192570,0.770798
-0.109378,-0.096773,0.751389
-0.129784,-0.237305,0.812653
-0.098997,-0.350530,0.838440
-0.038023,-0.328968,0.835556
-0.043840,-0.288206,0.938248
-0.119151,-0.217901,0.907669
-0.078924,-0.300233,0.850128
-0.102052,-0.219610,0.870667
-0.129780,-0.139349,0.818344
-0.131429,-0.215900,0.810455
-0.128535,-0.172434,0.842621
-0.073502,-0.094710,0.782074
-0.127792,-0.222073,0.821426
-0.134074,-0.211145,0.810913
-0.107840,-0.029513,0.819183
-0.169053,-0.187970,0.746948
-0.141913,-0.180851,0.737076
-0.090491,-0.083947,0.784088
-0.081398,-0.206491,0.842133
-0.042251,-0.168099,0.876938
-0.059137,-0.270999,0.860596
-0.105877,-0.203067,0.873962
-0.092456,-0.185110,0.826752
-0.131124,-0.202014,0.792938
-0.066621,-0.228754,0.809479
-0.091286,-0.201694,0.805420
-0.137333,-0.257009,0.765381
-0.148098,-0.196465,0.766312
-0.124475,-0.117373,0.773285
-0.103372,-0.261751,0.743607
-0.104190,-0.236416,0.816299
-0.062922,-0.168656,0.792511
-0.068799,-0.200130,0.763550
-0.175440,-0.137031,0.770630
-0.121104,-0.033658,0.771164
-0.179634,-0.172101,0.720444
-0.119028,-0.138206,0.753784
-0.208778,-0.374704,0.825027
-0.101080,-0.224084,0.813538
-0.142592,-0.160282,0.745728
-0.061791,-0.242184,0.824997
-0.121057,-0.177265,0.802612
-0.126184,-0.150695,0.846725
-0.116200,-0.222031,0.813538
-0.117313,-0.222581,0.824524
-0.121280,-0.197672,0.879196
-0.088107,-0.264062,0.902161
-0.032236,-0.222281,0.846298
-0.078512,-0.099451,0.866058
-0.098409,-0.268058,0.865555
-0.110436,-0.201018,0.852829
-0.134405,-0.102688,0.836990
-0.111090,-0.198306,0.851212
-0.148441,-0.195074,0.800140
-0.130707,-0.221298,0.780197
-0.126189,-0.216481,0.731033
-0.105951,-0.088015,0.713104
-0.115175,-0.195848,0.767212
-0.128751,-0.206209,0.799133
-0.115072,-0.136976,0.848633
-0.142130,-0.220176,0.850357
-0.204336,-0.196064,0.734070
-0.134406,-0.162852,0.692413
-0.108724,-0.248850,0.766434
-0.128546,-0.240302,0.823334
-0.134871,-0.112458,0.773895
-0.206976,-0.225349,0.796616
-0.177831,-0.171428,0.714294
-0.153319,-0.109297,0.715225
-0.186634,-0.341594,0.777100
-0.109776,-0.216546,0.809402
-0.112967,-0.258288,0.796570
-0.142522,-0.253087,0.843307
-0.102636,-0.054868,0.772034
-0.100244,-0.310834,0.829163
-0.081743,-0.217120,0.840332
-0.059556,-0.131099,0.817307
-0.091202,-0.220360,0.878403
-0.097182,-0.092289,0.886093
-0.110623,-0.081269,0.848343
-0.114541,-0.237034,0.830231
-0.028390,-0.155083,0.878433
-0.046966,-0.115899,0.815536
-0.118203,-0.198093,0.846161
-0.098672,-0.151515,0.812073
-0.062864,-0.047066,0.798309
-0.019195,-0.168656,0.836349
-0.047025,-0.152299,0.864838
-0.098350,-0.093641,0.818161
-0.157755,-0.208256,0.822647
-0.095303,-0.141468,0.836365
-0.179870,-0.326844,0.829803
-0.136144,-0.275591,0.802734
-0.131984,-0.183031,0.801025
-0.127413,-0.236319,0.810226
-0.159084,-0.154226,0.791443
-0.093505,-0.100506,0.830963
-0.120862,-0.244740,0.757690
-0.185550,-0.186695,0.758392
-0.142326,-0.044861,0.799347
-0.067803,-0.159048,0.798660
-0.098345,-0.154789,0.831757
-0.122028,-0.058478,0.801147
-0.142282,-0.217626,0.757217
-0.109232,-0.199963,0.813477
-0.095551,-0.069276,0.800446
-0.139881,-0.166520,0.811279
-0.103177,-0.145383,0.793213
-0.178062,-0.227020,0.811523
-0.162151,-0.131088,0.772018
-0.127854,-0.092675,0.805298
-0.166881,-0.191623,0.802582
-0.108267,-0.184373,0.772644
-0.077164,-0.171098,0.858963
-0.104681,-0.233045,0.845337
-0.118864,-0.194114,0.791245
-0.109706,-0.117228,0.765930
-0.185603,-0.155886,0.773270
-0.158687,-0.141329,0.728165
-0.136434,-0.068169,0.812439
-0.127431,-0.211084,0.860992
-0.107983,-0.105167,0.762070
-0.080077,-0.113485,0.822937
-0.109889,-0.208823,0.808212
-0.141873,-0.165206,0.827240
-0.127083,-0.243547,0.841064
-0.157905,-0.189411,0.818497
-0.196528,-0.112451,0.757919
-0.161549,-0.176853,0.786514
-0.130699,-0.161268,0.774078
-0.130054,-0.102271,0.773743
-0.118229,-0.185608,0.843613
-0.135629,-0.153281,0.817398
-0.131876,-0.083118,0.796616
-0.143473,-0.223099,0.813110
-0.130959,-0.151665,0.775757
-0.118448,-0.091018,0.782013
-0.150459,-0.212932,0.843628
-0.149349,-0.169652,0.762283
-0.030334,-0.085686,0.788971
-0.085681,-0.159073,0.882233
-0.117726,-0.176590,0.791733
-0.142300,-0.217849,0.781189
-0.065565,-0.200577,0.804718
-0.088689,-0.135567,0.804245
-0.121596,-0.245768,0.826843
-0.113382,-0.199287,0.809326
-0.101850,-0.119325,0.779129
-0.108000,-0.238474,0.805206
-0.128561,-0.172916,0.845917
-0.107126,-0.093173,0.793442
-0.133038,-0.201610,0.796677
-0.114375,-0.176865,0.781006
-0.147756,-0.078866,0.796295
-0.159801,-0.189079,0.818497
-0.151458,-0.162214,0.820953
-0.102300,-0.085923,0.818298
-0.138940,-0.193578,0.822662
-0.150173,-0.119267,0.873093
-0.090505,-0.234481,0.782700
-0.119524,-0.199545,0.841690
-0.125654,-0.171665,0.772675
-0.112434,-0.256637,0.810883
-0.165286,-0.208219,0.839584
-0.094341,-0.094758,0.795502
-0.187030,-0.170998,0.752579
-0.084975,-0.166262,0.773865
-0.124092,-0.152909,0.816742
-0.122441,-0.163771,0.798279
-0.178961,-0.125740,0.816162
-0.112025,-0.110288,0.787827
-0.082274,-0.209914,0.782120
-0.103593,-0.182206,0.826996
-0.127765,-0.218727,0.821243
-0.111264,-0.253135,0.814407
-0.128792,-0.176039,0.846085
-0.162788,-0.242338,0.818420
-0.129675,-0.225416,0.778290
-0.088146,-0.145246,0.823013
-0.102981,-0.237460,0.825775
-0.071263,-0.220075,0.783905
-0.079402,-0.145427,0.838104
-0.094988,-0.186566,0.851501
-0.121432,-0.199594,0.809113
-0.135261,-0.171958,0.814011
-0.174269,-0.158938,0.804611
-0.176371,-0.124934,0.731461
-0.126803,-0.073861,0.795670
-0.143357,-0.212268,0.782990
-0.113783,-0.140156,0.793243
-0.113110,-0.087327,0.810959
-0.099066,-0.200028,0.821518
-0.107422,-0.130654,0.830780
-0.100245,-0.036227,0.844803
-0.102173,-0.202655,0.795944
-0.087499,-0.132840,0.877350
-0.090433,-0.210183,0.897812
-0.101930,-0.205972,0.906082
-0.110817,-0.131399,0.832291
-0.113615,-0.246725,0.847351
-0.078671,-0.159632,0.799728
-0.103034,-0.095386,0.839111
-0.097699,-0.186254,0.820892
-0.115458,-0.066882,0.858734
-0.142276,-0.096236,0.801315
-0.123170,-0.263514,0.838501
-0.165081,-0.221031,0.798416
-0.109193,-0.174703,0.793549
-0.165320,-0.224283,0.834000
-0.102016,-0.194703,0.790604
-0.141217,-0.122715,0.836975
-0.107912,-0.219314,0.863953
-0.127318,-0.173248,0.833160
-0.094961,-0.305683,0.791077
-0.104884,-0.176043,0.822617
-0.120220,-0.166900,0.765518
-0.146487,-0.278217,0.779221
-0.157347,-0.179516,0.810394
-0.103237,-0.106961,0.794327
-0.112973,-0.196694,0.836700
-0.101588,-0.150216,0.794724
-0.124031,-0.069495,0.745026
-0.179476,-0.321807,0.808716
-0.157973,-0.246210,0.788513
-0.102553,-0.121401,0.731918
-0.137355,-0.201138,0.803238
-0.077776,-0.193052,0.818222
-0.078427,-0.162444,0.816254
-0.112448,-0.239939,0.805466
-0.124405,-0.159573,0.839310
-0.073234,-0.239734,0.867432
-0.109399,-0.215843,0.848694
-0.139648,-0.151956,0.804398
-0.102683,-0.199651,0.831253
-0.101786,-0.195664,0.816711
-0.163990,-0.122289,0.799591
-0.159409,-0.212883,0.782135
-0.106894,-0.173013,0.826324
-0.090278,-0.105592,0.764420
-0.110129,-0.199192,0.821503
-0.121784,-0.175058,0.811661
-0.154521,-0.083663,0.770996
-0.108924,-0.172535,0.753174
-0.125243,-0.169112,0.810699
-0.111604,-0.085232,0.814926
-0.069962,-0.206557,0.822510
-0.088283,-0.152539,0.848801
-0.127003,-0.235687,0.860382
-0.120692,-0.131571,0.786026
-0.140774,-0.135827,0.801041
-0.113643,-0.173214,0.838043
-0.160541,-0.127726,0.769348
-0.130624,-0.114678,0.766861
-0.138232,-0.183197,0.743546
-0.125279,-0.131833,0.683075
-0.095958,-0.105010,0.745743
-0.078476,-0.222683,0.819397
-0.123707,-0.197781,0.814682
-0.117421,-0.124091,0.839020
-0.126199,-0.183071,0.826492
-0.138669,-0.110176,0.775101
-0.141784,-0.058606,0.827576
-0.136707,-0.215924,0.806305
-0.180678,-0.165786,0.741852
-0.107965,-0.238594,0.753143
-0.099525,-0.168828,0.814011
-0.136697,-0.170601,0.805862
-0.123036,-0.234929,0.838623
-0.138137,-0.229143,0.794434
-0.145737,-0.142586,0.814468
-0.153689,-0.229226,0.822144
-0.184966,-0.172824,0.757645
-0.144271,-0.124539,0.713501
-0.118596,-0.185722,0.854416
-0.125919,-0.187037,0.820175
-0.128973,-0.092631,0.797943
-0.124207,-0.203203,0.765594
-0.122526,-0.189120,0.830383
-0.099338,-0.110844,0.844894
-0.118932,-0.206813,0.885162
-0.125854,-0.238183,0.845093
-0.149956,-0.077553,0.848999
-0.130039,-0.158438,0.854477
-0.094165,-0.118280,0.775818
-0.079994,-0.256005,0.819336
-0.139706,-0.193165,0.805054
-0.129543,-0.157084,0.726028
-0.159535,-0.238007,0.762894
-0.142355,-0.179637,0.807693
-0.109680,-0.065226,0.816925
-0.100395,-0.181908,0.837555
-0.097001,-0.200942,0.848419
-0.151510,-0.138989,0.811890
-0.125758,-0.180701,0.783249
-0.069572,-0.207076,0.825623
-0.069588,-0.098000,0.792953
-0.075314,-0.174586,0.818390
-0.118768,-0.222491,0.847458
-0.052652,-0.062188,0.808807
-0.123850,-0.144332,0.805908
-0.104393,-0.106838,0.810562
-0.151452,-0.389319,0.759232
-0.192370,-0.199741,0.762314
-0.149198,-0.145851,0.774628
-0.164330,-0.225722,0.797379
-0.166080,-0.183012,0.821609
-0.143885,-0.255059,0.817001
-0.145211,-0.341374,0.810211
-0.127853,-0.248662,0.810501
-0.139120,-0.054945,0.838806
-0.133226,-0.186669,0.788574
-0.161189,-0.164657,0.800903
-0.167444,-0.104641,0.805511
-0.151180,-0.170316,0.768494
-0.084527,-0.180915,0.819672
-0.128946,-0.057262,0.840759
-0.116796,-0.242327,0.756378
-0.144840,-0.201968,0.828690
-0.118854,-0.356926,0.852524
-0.135874,-0.319572,0.818787
-0.109873,-0.127654,0.767151
-0.176702,-0.224575,0.794754
-0.171065,-0.197360,0.760788
-0.155618,-0.140423,0.791611
-0.155526,-0.244234,0.803101
-0.129604,-0.229411,0.750931
-0.149109,-0.148311,0.762451
-0.153413,-0.263276,0.787735
-0.129919,-0.167486,0.751007
-0.080290,-0.085997,0.775116
-0.078902,-0.193615,0.844666
-0.102301,-0.088388,0.861130
-0.146984,-0.079946,0.849487
-0.139418,-0.335350,0.787445
-0.175025,-0.240395,0.779816
-0.146557,-0.282307,0.799194
-0.156506,-0.309319,0.750137
-0.110705,-0.117644,0.746857
-0.129299,-0.358872,0.791122
-0.090137,-0.140378,0.799942
-0.126919,-0.139517,0.822952
-0.105591,-0.224234,0.805893
-0.106403,-0.166821,0.787552
